Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
30, 9, MN201, 6, 42783, 6.4, 13.7, 39.95, 10.71, -29.24, 0.06, 0, 
30, 9, MN202, 7, 17504, 6.4, 13.7, 36.18, 9.51, -26.68, 0.06, 0, 
30, 9, MN203, 8, 1202, 6.4, 13.7, 23.78, 9.47, -14.31, 0.06, 0, 
30, 9, MN204, 9, 14335, 6.4, 13.7, 24.7, 7.67, -17.03, 0.06, 0, 
30, 9, MN300, 10, 8832, 5.2, 14, 35.35, 13.19, -22.16, 0.05, 0, 
30, 9, MN301, 11, 41134, 5.2, 14, 37.55, 11.57, -25.98, 0.05, 0, 
30, 9, MN302, 12, 61583, 5.2, 14, 25.86, 9.36, -16.5, 0.05, 0.01, 
30, 9, MN303, 13, 10582, 5.2, 14, 29.64, 10.19, -19.45, 0.05, 0, 
30, 9, MN304, 14, 29110, 5.2, 14, 36.1, 14.23, -21.87, 0.05, 0, 
30, 9, MN400, 15, 1544, 5.6, 14.3, 51.12, 12.66, -38.45, 0.06, 0, 
30, 9, MN401, 16, 15305, 5.6, 14.3, 43.75, 14.41, -29.34, 0.06, 0, 
30, 9, MN402, 17, 27990, 5.6, 14.3, 26.63, 8.85, -17.78, 0.06, 0, 
30, 9, MN403, 18, 1292, 5.6, 14.3, 29.13, 12.22, -16.91, 0.06, 0, 
30, 9, MN404, 19, 108539, 5.6, 14.3, 34.19, 12.78, -21.41, 0.06, 0, 
30, 9, MN500, 20, 55, 4.9, 14.9, 55.85, 18.86, -36.99, 0.05, 0, 
30, 9, MN504, 21, 14401, 4.9, 14.9, 42.54, 15.63, -26.92, 0.05, 0, 
30, 10, MN101, 1, 10773, 8.2, 8.4, 15.52, 10.98, -4.54, 0.07, 0, 
30, 10, MN102, 2, 8590, 8.2, 8.4, 17.56, 6.82, -10.75, 0.07, 0.15, 
30, 10, MN103, 3, 8809, 8.2, 8.4, 15.69, 6.33, -9.35, 0.07, 0.12, 
30, 10, MN104, 4, 5138, 8.2, 8.4, 16.74, 8.02, -8.72, 0.07, 0, 
30, 10, MN200, 5, 7713, 7.4, 8.2, 19.6, 9.3, -10.31, 0.07, 0, 
30, 10, MN201, 6, 42783, 7.4, 8.2, 16.79, 7.89, -8.91, 0.07, 0, 
30, 10, MN202, 7, 17504, 7.4, 8.2, 14.55, 7.08, -7.47, 0.07, 0, 
30, 10, MN203, 8, 1202, 7.4, 8.2, 17.32, 6.49, -10.82, 0.07, 0, 
30, 10, MN204, 9, 14335, 7.4, 8.2, 15.26, 5.39, -9.88, 0.07, 0, 
30, 10, MN300, 10, 8832, 8.2, 8.9, 20.84, 9.87, -10.96, 0.07, 0, 
30, 10, MN301, 11, 41134, 8.2, 8.9, 19.56, 8.75, -10.81, 0.07, 0, 
30, 10, MN302, 12, 61583, 8.2, 8.9, 17.69, 7, -10.69, 0.07, 0.16, 
30, 10, MN303, 13, 10582, 8.2, 8.9, 18.26, 7.64, -10.62, 0.07, 0, 
30, 10, MN304, 14, 29110, 8.2, 8.9, 18.51, 10.64, -7.87, 0.07, 0, 
30, 10, MN400, 15, 1544, 8, 8.9, 22.15, 9.28, -12.88, 0.07, 0, 
30, 10, MN401, 16, 15305, 8, 8.9, 20.14, 10.61, -9.52, 0.07, 0, 
30, 10, MN402, 17, 27990, 8, 8.9, 14.72, 6.55, -8.17, 0.07, 0.18, 
30, 10, MN403, 18, 1292, 8, 8.9, 22.04, 8.89, -13.15, 0.07, 0, 
30, 10, MN404, 19, 108539, 8, 8.9, 18.15, 8.98, -9.17, 0.07, 0, 
30, 10, MN500, 20, 55, 8.4, 9.2, 28.64, 13.88, -14.76, 0.07, 0, 
30, 10, MN504, 21, 14401, 8.4, 9.2, 24.05, 11.2, -12.85, 0.07, 0, 
30, 11, MN101, 1, 10773, 4, -0.1, 0, 6.51, 6.51, 0.05, 0, 
30, 11, MN102, 2, 8590, 4, -0.1, 0, 4.13, 4.13, 0.05, 0, 
30, 11, MN103, 3, 8809, 4, -0.1, 0, 3.79, 3.79, 0.05, 0, 
30, 11, MN104, 4, 5138, 4, -0.1, 0, 4.79, 4.78, 0.05, 0, 
30, 11, MN200, 5, 7713, 3.3, -0.6, 0, 5.46, 5.46, 0.04, 0, 
30, 11, MN201, 6, 42783, 3.3, -0.6, 0, 4.61, 4.61, 0.04, 0, 
30, 11, MN202, 7, 17504, 3.3, -0.6, 0, 4.12, 4.12, 0.04, 0, 
30, 11, MN203, 8, 1202, 3.3, -0.6, 0, 4.03, 4.03, 0.04, 0, 
30, 11, MN204, 9, 14335, 3.3, -0.6, 0, 3.28, 3.28, 0.04, 0, 
30, 11, MN300, 10, 8832, 4.1, 0.2, 0.18, 5.82, 5.64, 0.05, 0, 
30, 11, MN301, 11, 41134, 4.1, 0.2, 0.21, 5.14, 4.93, 0.05, 0, 
30, 11, MN302, 12, 61583, 4.1, 0.2, 0.18, 4.11, 3.93, 0.05, 0, 
30, 11, MN303, 13, 10582, 4.1, 0.2, 0.26, 4.49, 4.23, 0.05, 0, 
30, 11, MN304, 14, 29110, 4.1, 0.2, 0.26, 6.22, 5.97, 0.05, 0, 
30, 11, MN400, 15, 1544, 3.9, 0.1, 0, 5.44, 5.44, 0.05, 0, 
30, 11, MN401, 16, 15305, 3.9, 0.1, 0, 6.19, 6.19, 0.05, 0, 
30, 11, MN402, 17, 27990, 3.9, 0.1, 0, 3.8, 3.8, 0.05, 0, 
30, 11, MN403, 18, 1292, 3.9, 0.1, 0, 5.23, 5.23, 0.05, 0, 
30, 11, MN404, 19, 108539, 3.9, 0.1, 0, 5.4, 5.4, 0.05, 0, 
30, 11, MN500, 20, 55, 4.6, 0.4, 0.25, 8.23, 7.98, 0.05, 0, 
30, 11, MN504, 21, 14401, 4.6, 0.4, 0.22, 6.61, 6.39, 0.05, 0, 
30, 12, MN101, 1, 10773, 2.3, -9.7, 0, 3.63, 3.63, 0.04, 0, 
30, 12, MN102, 2, 8590, 2.3, -9.7, 0, 2.3, 2.3, 0.04, 0, 
30, 12, MN103, 3, 8809, 2.3, -9.7, 0, 2.11, 2.11, 0.04, 0, 
30, 12, MN104, 4, 5138, 2.3, -9.7, 0, 2.68, 2.68, 0.04, 0, 
30, 12, MN200, 5, 7713, 2.1, -10.2, 0, 3.03, 3.03, 0.04, 0, 
30, 12, MN201, 6, 42783, 2.1, -10.2, 0, 2.55, 2.55, 0.04, 0, 
30, 12, MN202, 7, 17504, 2.1, -10.2, 0, 2.28, 2.28, 0.04, 0, 
30, 12, MN203, 8, 1202, 2.1, -10.2, 0, 2.24, 2.24, 0.04, 0, 
30, 12, MN204, 9, 14335, 2.1, -10.2, 0, 1.82, 1.82, 0.04, 0, 
30, 12, MN300, 10, 8832, 2.3, -9.1, 0, 3.29, 3.29, 0.04, 0, 
30, 12, MN301, 11, 41134, 2.3, -9.1, 0, 2.9, 2.9, 0.04, 0, 
30, 12, MN302, 12, 61583, 2.3, -9.1, 0, 2.32, 2.32, 0.04, 0, 
30, 12, MN303, 13, 10582, 2.3, -9.1, 0, 2.54, 2.54, 0.04, 0, 
30, 12, MN304, 14, 29110, 2.3, -9.1, 0, 3.52, 3.52, 0.04, 0, 
30, 12, MN400, 15, 1544, 2.2, -9.3, 0, 3.09, 3.09, 0.04, 0, 
30, 12, MN401, 16, 15305, 2.2, -9.3, 0, 3.48, 3.48, 0.04, 0, 
30, 12, MN402, 17, 27990, 2.2, -9.3, 0, 2.14, 2.14, 0.04, 0, 
30, 12, MN403, 18, 1292, 2.2, -9.3, 0, 2.96, 2.96, 0.04, 0, 
30, 12, MN404, 19, 108539, 2.2, -9.3, 0, 3.05, 3.05, 0.04, 0, 
30, 12, MN500, 20, 55, 2, -8.9, 0, 4.64, 4.64, 0.04, 0, 
30, 12, MN504, 21, 14401, 2, -8.9, 0, 3.73, 3.73, 0.04, 0, 
30, 1, MN101, 1, 10773, 2.9, -17.6, 0, 2.25, 2.25, 0.04, 0, 
30, 1, MN102, 2, 8590, 2.9, -17.6, 0, 1.43, 1.43, 0.04, 0, 
30, 1, MN103, 3, 8809, 2.9, -17.6, 0, 1.31, 1.31, 0.04, 0, 
30, 1, MN104, 4, 5138, 2.9, -17.6, 0, 1.68, 1.68, 0.04, 0, 
30, 1, MN200, 5, 7713, 2.9, -19.3, 0, 1.75, 1.75, 0.04, 0, 
30, 1, MN201, 6, 42783, 2.9, -19.3, 0, 1.47, 1.47, 0.04, 0, 
30, 1, MN202, 7, 17504, 2.9, -19.3, 0, 1.32, 1.32, 0.04, 0, 
30, 1, MN203, 8, 1202, 2.9, -19.3, 0, 1.29, 1.29, 0.04, 0, 
30, 1, MN204, 9, 14335, 2.9, -19.3, 0, 1.06, 1.06, 0.04, 0, 
30, 1, MN300, 10, 8832, 3.5, -17, 0, 2.05, 2.05, 0.04, 0, 
30, 1, MN301, 11, 41134, 3.5, -17, 0, 1.8, 1.8, 0.04, 0, 
30, 1, MN302, 12, 61583, 3.5, -17, 0, 1.44, 1.44, 0.04, 0, 
30, 1, MN303, 13, 10582, 3.5, -17, 0, 1.58, 1.58, 0.04, 0, 
30, 1, MN304, 14, 29110, 3.5, -17, 0, 2.19, 2.19, 0.04, 0, 
30, 1, MN400, 15, 1544, 3.1, -18, 0, 1.85, 1.85, 0.04, 0, 
30, 1, MN401, 16, 15305, 3.1, -18, 0, 2.06, 2.06, 0.04, 0, 
30, 1, MN402, 17, 27990, 3.1, -18, 0, 1.27, 1.27, 0.04, 0, 
30, 1, MN403, 18, 1292, 3.1, -18, 0, 1.76, 1.76, 0.04, 0, 
30, 1, MN404, 19, 108539, 3.1, -18, 0, 1.81, 1.81, 0.04, 0, 
30, 1, MN500, 20, 55, 3.5, -17.4, 0, 2.77, 2.77, 0.04, 0, 
30, 1, MN504, 21, 14401, 3.5, -17.4, 0, 2.23, 2.23, 0.04, 0, 
30, 2, MN101, 1, 10773, 0.9, -14.7, 0, 2.66, 2.66, 0.03, 0, 
30, 2, MN102, 2, 8590, 0.9, -14.7, 0, 1.7, 1.7, 0.03, 0, 
30, 2, MN103, 3, 8809, 0.9, -14.7, 0, 1.56, 1.56, 0.03, 0, 
30, 2, MN104, 4, 5138, 0.9, -14.7, 0, 2, 2, 0.03, 0, 
30, 2, MN200, 5, 7713, 0.9, -16.2, 0, 2.11, 2.11, 0.03, 0, 
30, 2, MN201, 6, 42783, 0.9, -16.2, 0, 1.78, 1.78, 0.03, 0, 
30, 2, MN202, 7, 17504, 0.9, -16.2, 0, 1.59, 1.59, 0.03, 0, 
30, 2, MN203, 8, 1202, 0.9, -16.2, 0, 1.56, 1.56, 0.03, 0, 
30, 2, MN204, 9, 14335, 0.9, -16.2, 0, 1.28, 1.28, 0.03, 0, 
30, 2, MN300, 10, 8832, 1, -14.4, 0, 2.39, 2.39, 0.03, 0, 
30, 2, MN301, 11, 41134, 1, -14.4, 0, 2.11, 2.11, 0.03, 0, 
30, 2, MN302, 12, 61583, 1, -14.4, 0, 1.69, 1.69, 0.03, 0, 
30, 2, MN303, 13, 10582, 1, -14.4, 0, 1.85, 1.85, 0.03, 0, 
30, 2, MN304, 14, 29110, 1, -14.4, 0, 2.57, 2.57, 0.03, 0, 
30, 2, MN400, 15, 1544, 0.9, -14.9, 0, 2.25, 2.25, 0.03, 0, 
30, 2, MN401, 16, 15305, 0.9, -14.9, 0, 2.48, 2.48, 0.03, 0, 
30, 2, MN402, 17, 27990, 0.9, -14.9, 0, 1.53, 1.53, 0.03, 0, 
30, 2, MN403, 18, 1292, 0.9, -14.9, 0, 2.12, 2.12, 0.03, 0, 
30, 2, MN404, 19, 108539, 0.9, -14.9, 0, 2.19, 2.19, 0.03, 0, 
30, 2, MN500, 20, 55, 1, -14.6, 0, 3.29, 3.29, 0.03, 0, 
30, 2, MN504, 21, 14401, 1, -14.6, 0, 2.65, 2.65, 0.03, 0, 
30, 3, MN101, 1, 10773, 3.6, -6.1, 0, 4.49, 4.49, 0.04, 0, 
30, 3, MN102, 2, 8590, 3.6, -6.1, 0, 2.86, 2.86, 0.04, 0, 
30, 3, MN103, 3, 8809, 3.6, -6.1, 0, 2.63, 2.63, 0.04, 0, 
30, 3, MN104, 4, 5138, 3.6, -6.1, 0, 3.38, 3.38, 0.04, 0, 
30, 3, MN200, 5, 7713, 3.7, -7, 0, 3.66, 3.66, 0.05, 0, 
30, 3, MN201, 6, 42783, 3.7, -7, 0, 3.09, 3.09, 0.05, 0, 
30, 3, MN202, 7, 17504, 3.7, -7, 0, 2.77, 2.77, 0.05, 0, 
30, 3, MN203, 8, 1202, 3.7, -7, 0, 2.71, 2.71, 0.05, 0, 
30, 3, MN204, 9, 14335, 3.7, -7, 0, 2.23, 2.23, 0.05, 0, 
30, 3, MN300, 10, 8832, 3.9, -5.4, 0, 4.11, 4.11, 0.05, 0, 
30, 3, MN301, 11, 41134, 3.9, -5.4, 0, 3.63, 3.63, 0.05, 0, 
30, 3, MN302, 12, 61583, 3.9, -5.4, 0, 2.9, 2.9, 0.05, 0, 
30, 3, MN303, 13, 10582, 3.9, -5.4, 0, 3.2, 3.2, 0.05, 0, 
30, 3, MN304, 14, 29110, 3.9, -5.4, 0, 4.43, 4.43, 0.05, 0, 
30, 3, MN400, 15, 1544, 4, -6, 0, 3.87, 3.87, 0.05, 0, 
30, 3, MN401, 16, 15305, 4, -6, 0, 4.23, 4.23, 0.05, 0, 
30, 3, MN402, 17, 27990, 4, -6, 0, 2.62, 2.62, 0.05, 0, 
30, 3, MN403, 18, 1292, 4, -6, 0, 3.64, 3.64, 0.05, 0, 
30, 3, MN404, 19, 108539, 4, -6, 0, 3.75, 3.75, 0.05, 0, 
30, 3, MN500, 20, 55, 4, -5.6, 0, 5.65, 5.65, 0.05, 0, 
30, 3, MN504, 21, 14401, 4, -5.6, 0, 4.56, 4.56, 0.05, 0, 
30, 4, MN101, 1, 10773, 5.6, 8.3, 7, 10.71, 3.71, 0.06, 0, 
30, 4, MN102, 2, 8590, 5.6, 8.3, 11.71, 6.62, -5.09, 0.06, 0.19, 
30, 4, MN103, 3, 8809, 5.6, 8.3, 10.47, 6.3, -4.17, 0.06, 0.15, 
30, 4, MN104, 4, 5138, 5.6, 8.3, 11.61, 8.13, -3.48, 0.06, 0.11, 
30, 4, MN200, 5, 7713, 5.2, 8.2, 9.39, 9.14, -0.25, 0.05, 0, 
30, 4, MN201, 6, 42783, 5.2, 8.2, 7.69, 7.76, 0.07, 0.05, 0, 
30, 4, MN202, 7, 17504, 5.2, 8.2, 7.21, 6.99, -0.21, 0.05, 0, 
30, 4, MN203, 8, 1202, 5.2, 8.2, 12.79, 6.09, -6.7, 0.05, 0, 
30, 4, MN204, 9, 14335, 5.2, 8.2, 10.07, 5.23, -4.84, 0.05, 0.18, 
30, 4, MN300, 10, 8832, 6.1, 8.9, 10.54, 9.73, -0.81, 0.06, 0, 
30, 4, MN301, 11, 41134, 6.1, 8.9, 8.93, 8.6, -0.33, 0.06, 0, 
30, 4, MN302, 12, 61583, 6.1, 8.9, 9.51, 6.93, -2.58, 0.06, 0.21, 
30, 4, MN303, 13, 10582, 6.1, 8.9, 10.46, 7.63, -2.82, 0.06, 0.2, 
30, 4, MN304, 14, 29110, 6.1, 8.9, 9.14, 10.58, 1.45, 0.06, 0.16, 
30, 4, MN400, 15, 1544, 5.9, 8.8, 14.45, 9.53, -4.92, 0.06, 0, 
30, 4, MN401, 16, 15305, 5.9, 8.8, 7.95, 10.38, 2.44, 0.06, 0, 
30, 4, MN402, 17, 27990, 5.9, 8.8, 7.52, 6.52, -1, 0.06, 0.24, 
30, 4, MN403, 18, 1292, 5.9, 8.8, 14.74, 8.94, -5.81, 0.06, 0.22, 
30, 4, MN404, 19, 108539, 5.9, 8.8, 9.63, 8.88, -0.76, 0.06, 0.16, 
30, 4, MN500, 20, 55, 6.1, 9.1, 8.39, 13.59, 5.2, 0.06, 0, 
30, 4, MN504, 21, 14401, 6.1, 9.1, 9.9, 11.1, 1.19, 0.06, 0.25, 
30, 5, MN101, 1, 10773, 6.5, 15.5, 17.8, 16.48, -1.32, 0.06, 0, 
30, 5, MN102, 2, 8590, 6.5, 15.5, 13.33, 10.53, -2.79, 0.06, 0.1, 
30, 5, MN103, 3, 8809, 6.5, 15.5, 13.89, 9.72, -4.18, 0.06, 0.05, 
30, 5, MN104, 4, 5138, 6.5, 15.5, 23.78, 12.59, -11.19, 0.06, 0, 
30, 5, MN200, 5, 7713, 7.5, 16.2, 22.26, 14.7, -7.56, 0.07, 0, 
30, 5, MN201, 6, 42783, 7.5, 16.2, 20.55, 12.53, -8.02, 0.07, 0, 
30, 5, MN202, 7, 17504, 7.5, 16.2, 17.54, 11.36, -6.17, 0.07, 0, 
30, 5, MN203, 8, 1202, 7.5, 16.2, 21.11, 11.15, -9.96, 0.07, 0.12, 
30, 5, MN204, 9, 14335, 7.5, 16.2, 19.96, 9.16, -10.8, 0.07, 0.08, 
30, 5, MN300, 10, 8832, 7.4, 16.2, 25.16, 15.01, -10.15, 0.07, 0, 
30, 5, MN301, 11, 41134, 7.4, 16.2, 24.24, 13.26, -10.97, 0.07, 0, 
30, 5, MN302, 12, 61583, 7.4, 16.2, 14.24, 10.77, -3.47, 0.07, 0.11, 
30, 5, MN303, 13, 10582, 7.4, 16.2, 22.43, 11.85, -10.58, 0.07, 0, 
30, 5, MN304, 14, 29110, 7.4, 16.2, 24.6, 16.48, -8.12, 0.07, 0, 
30, 5, MN400, 15, 1544, 7.3, 16.8, 37.74, 15.4, -22.34, 0.07, 0, 
30, 5, MN401, 16, 15305, 7.3, 16.8, 22.46, 16.76, -5.7, 0.07, 0, 
30, 5, MN402, 17, 27990, 7.3, 16.8, 14.82, 10.64, -4.17, 0.07, 0.16, 
30, 5, MN403, 18, 1292, 7.3, 16.8, 27.36, 14.44, -12.92, 0.07, 0, 
30, 5, MN404, 19, 108539, 7.3, 16.8, 23.82, 15.14, -8.68, 0.07, 0, 
30, 5, MN500, 20, 55, 7.2, 16.9, 34.71, 21.39, -13.32, 0.07, 0, 
30, 5, MN504, 21, 14401, 7.2, 16.9, 29.2, 17.63, -11.57, 0.07, 0, 
30, 6, MN101, 1, 10773, 8.9, 21.3, 40.39, 22.8, -17.59, 0.08, 0, 
30, 6, MN102, 2, 8590, 8.9, 21.3, 24.19, 14.59, -9.6, 0.08, 0.13, 
30, 6, MN103, 3, 8809, 8.9, 21.3, 21.18, 13.46, -7.71, 0.08, 0.07, 
30, 6, MN104, 4, 5138, 8.9, 21.3, 33.05, 17.5, -15.54, 0.08, 0, 
30, 6, MN200, 5, 7713, 8.1, 21.9, 41.47, 20.13, -21.34, 0.07, 0, 
30, 6, MN201, 6, 42783, 8.1, 21.9, 39.32, 17.13, -22.19, 0.07, 0, 
30, 6, MN202, 7, 17504, 8.1, 21.9, 31.06, 15.59, -15.47, 0.07, 0, 
30, 6, MN203, 8, 1202, 8.1, 21.9, 22.36, 15.39, -6.97, 0.07, 0, 
30, 6, MN204, 9, 14335, 8.1, 21.9, 23.47, 12.6, -10.87, 0.07, 0, 
30, 6, MN300, 10, 8832, 9.3, 22, 42.87, 20.85, -22.02, 0.08, 0, 
30, 6, MN301, 11, 41134, 9.3, 22, 43.01, 18.36, -24.65, 0.08, 0, 
30, 6, MN302, 12, 61583, 9.3, 22, 28.32, 14.96, -13.36, 0.08, 0.13, 
30, 6, MN303, 13, 10582, 9.3, 22, 33.34, 16.49, -16.85, 0.08, 0, 
30, 6, MN304, 14, 29110, 9.3, 22, 42.82, 22.99, -19.83, 0.08, 0, 
30, 6, MN400, 15, 1544, 9, 22.4, 46.85, 21.12, -25.73, 0.08, 0, 
30, 6, MN401, 16, 15305, 9, 22.4, 45.98, 22.92, -23.06, 0.08, 0, 
30, 6, MN402, 17, 27990, 9, 22.4, 27.75, 14.61, -13.14, 0.08, 0.19, 
30, 6, MN403, 18, 1292, 9, 22.4, 33.98, 19.85, -14.13, 0.08, 0, 
30, 6, MN404, 19, 108539, 9, 22.4, 37.09, 20.83, -16.27, 0.08, 0, 
30, 6, MN500, 20, 55, 9.4, 22.7, 69.53, 29.6, -39.93, 0.08, 0, 
30, 6, MN504, 21, 14401, 9.4, 22.7, 52.09, 24.5, -27.59, 0.08, 0, 
40, 7, MN101, 1, 10773, 25.1, 20.7, 58.6, 21.63, -36.97, 0.17, 0.24, 
40, 7, MN102, 2, 8590, 25.1, 20.7, 75.52, 14.87, -60.65, 0.17, 0.3, 
40, 7, MN103, 3, 8809, 25.1, 20.7, 64, 13.46, -50.54, 0.17, 0.28, 
40, 7, MN104, 4, 5138, 25.1, 20.7, 60.84, 16.82, -44.01, 0.17, 0.22, 
40, 7, MN200, 5, 7713, 24.8, 21, 86.42, 19.45, -66.97, 0.17, 0.34, 
40, 7, MN201, 6, 42783, 24.8, 21, 67.15, 16.35, -50.81, 0.17, 0.21, 
40, 7, MN202, 7, 17504, 24.8, 21, 61.08, 14.71, -46.37, 0.17, 0.31, 
40, 7, MN203, 8, 1202, 24.8, 21, 61.33, 15, -46.33, 0.17, 0.46, 
40, 7, MN204, 9, 14335, 24.8, 21, 61.54, 12.86, -48.68, 0.17, 0.37, 
40, 7, MN300, 10, 8832, 25.4, 21.7, 75.77, 20.74, -55.03, 0.17, 0.44, 
40, 7, MN301, 11, 41134, 25.4, 21.7, 64.5, 17.67, -46.83, 0.17, 0.29, 
40, 7, MN302, 12, 61583, 25.4, 21.7, 76.02, 15.05, -60.96, 0.17, 0.31, 
40, 7, MN303, 13, 10582, 25.4, 21.7, 63.63, 16.12, -47.51, 0.17, 0.35, 
40, 7, MN304, 14, 29110, 25.4, 21.7, 68.12, 21.87, -46.25, 0.17, 0.3, 
40, 7, MN400, 15, 1544, 23.9, 21.8, 73.11, 20.44, -52.67, 0.16, 0.29, 
40, 7, MN401, 16, 15305, 23.9, 21.8, 77.27, 21.76, -55.5, 0.16, 0.63, 
40, 7, MN402, 17, 27990, 23.9, 21.8, 60.01, 14.34, -45.67, 0.16, 0.39, 
40, 7, MN403, 18, 1292, 23.9, 21.8, 70.44, 19.02, -51.42, 0.16, 0.31, 
40, 7, MN404, 19, 108539, 23.9, 21.8, 64.88, 19.69, -45.19, 0.16, 0.28, 
40, 7, MN500, 20, 55, 20, 22.2, 105.11, 28.52, -76.59, 0.14, 0.25, 
40, 7, MN504, 21, 14401, 20, 22.2, 75.61, 23.5, -52.11, 0.14, 0.36, 
40, 8, MN101, 1, 10773, 21.1, 21.3, 60.27, 21.75, -38.53, 0.15, 0.2, 
40, 8, MN102, 2, 8590, 21.1, 21.3, 59.3, 14.93, -44.36, 0.15, 0.19, 
40, 8, MN103, 3, 8809, 21.1, 21.3, 54.25, 13.49, -40.75, 0.15, 0.19, 
40, 8, MN104, 4, 5138, 21.1, 21.3, 57.13, 16.94, -40.19, 0.15, 0.17, 
40, 8, MN200, 5, 7713, 16.1, 21.9, 71.7, 19.83, -51.87, 0.12, 0.19, 
40, 8, MN201, 6, 42783, 16.1, 21.9, 53.11, 16.65, -36.46, 0.12, 0.13, 
40, 8, MN202, 7, 17504, 16.1, 21.9, 48.79, 15, -33.79, 0.12, 0.19, 
40, 8, MN203, 8, 1202, 16.1, 21.9, 46.59, 15.34, -31.24, 0.12, 0.2, 
40, 8, MN204, 9, 14335, 16.1, 21.9, 45.28, 13.15, -32.13, 0.12, 0.2, 
40, 8, MN300, 10, 8832, 17.5, 22.2, 64.77, 20.69, -44.08, 0.13, 0.24, 
40, 8, MN301, 11, 41134, 17.5, 22.2, 58.36, 17.55, -40.8, 0.13, 0.19, 
40, 8, MN302, 12, 61583, 17.5, 22.2, 46.91, 14.97, -31.95, 0.13, 0.14, 
40, 8, MN303, 13, 10582, 17.5, 22.2, 52.39, 16.06, -36.33, 0.13, 0.23, 
40, 8, MN304, 14, 29110, 17.5, 22.2, 57.38, 21.88, -35.5, 0.13, 0.2, 
40, 8, MN400, 15, 1544, 15.3, 22.5, 58.29, 20.75, -37.55, 0.11, 0.17, 
40, 8, MN401, 16, 15305, 15.3, 22.5, 64.47, 22.05, -42.42, 0.11, 0.33, 
40, 8, MN402, 17, 27990, 15.3, 22.5, 36.94, 14.53, -22.41, 0.11, 0.19, 
40, 8, MN403, 18, 1292, 15.3, 22.5, 50.9, 19.3, -31.59, 0.11, 0.13, 
40, 8, MN404, 19, 108539, 15.3, 22.5, 46.6, 20, -26.6, 0.11, 0.17, 
40, 8, MN500, 20, 55, 12.8, 23, 80.93, 28.89, -52.04, 0.1, 0.13, 
40, 8, MN504, 21, 14401, 12.8, 23, 56.79, 23.97, -32.82, 0.1, 0.17, 
40, 9, MN101, 1, 10773, 5.3, 16.8, 45.56, 18.8, -26.76, 0.05, 0, 
40, 9, MN102, 2, 8590, 5.3, 16.8, 15.74, 13.84, -1.9, 0.05, 0, 
40, 9, MN103, 3, 8809, 5.3, 16.8, 20.42, 12.41, -8.01, 0.05, 0, 
40, 9, MN104, 4, 5138, 5.3, 16.8, 29.51, 14.52, -14.98, 0.05, 0, 
40, 9, MN200, 5, 7713, 4, 17.3, 36.6, 18.09, -18.51, 0.05, 0, 
40, 9, MN201, 6, 42783, 4, 17.3, 32.02, 14.75, -17.27, 0.05, 0, 
40, 9, MN202, 7, 17504, 4, 17.3, 29.28, 12.92, -16.36, 0.05, 0, 
40, 9, MN203, 8, 1202, 4, 17.3, 16.92, 13.69, -3.22, 0.05, 0, 
40, 9, MN204, 9, 14335, 4, 17.3, 19.82, 11.61, -8.21, 0.05, 0, 
40, 9, MN300, 10, 8832, 4.7, 17.7, 31.6, 18.66, -12.94, 0.05, 0, 
40, 9, MN301, 11, 41134, 4.7, 17.7, 34.99, 15.67, -19.31, 0.05, 0, 
40, 9, MN302, 12, 61583, 4.7, 17.7, 18.81, 13.72, -5.09, 0.05, 0, 
40, 9, MN303, 13, 10582, 4.7, 17.7, 28.48, 14.16, -14.32, 0.05, 0, 
40, 9, MN304, 14, 29110, 4.7, 17.7, 35.94, 18.77, -17.16, 0.05, 0, 
40, 9, MN400, 15, 1544, 4.5, 18, 43.34, 17.03, -26.32, 0.05, 0, 
40, 9, MN401, 16, 15305, 4.5, 18, 35.85, 19.46, -16.39, 0.05, 0, 
40, 9, MN402, 17, 27990, 4.5, 18, 22, 12.36, -9.63, 0.05, 0, 
40, 9, MN403, 18, 1292, 4.5, 18, 23.33, 16.89, -6.44, 0.05, 0, 
40, 9, MN404, 19, 108539, 4.5, 18, 31.14, 17, -14.14, 0.05, 0, 
40, 9, MN500, 20, 55, 5.1, 18.4, 59.26, 25.27, -33.99, 0.05, 0, 
40, 9, MN504, 21, 14401, 5.1, 18.4, 38.31, 20.87, -17.44, 0.05, 0, 
40, 10, MN101, 1, 10773, 6.2, 7.8, 13.45, 11.11, -2.34, 0.06, 0, 
40, 10, MN102, 2, 8590, 6.2, 7.8, 14.44, 7.84, -6.6, 0.06, 0.09, 
40, 10, MN103, 3, 8809, 6.2, 7.8, 14.38, 7.17, -7.21, 0.06, 0, 
40, 10, MN104, 4, 5138, 6.2, 7.8, 13.98, 8.44, -5.54, 0.06, 0, 
40, 10, MN200, 5, 7713, 5.7, 8.1, 17.32, 10.42, -6.91, 0.06, 0, 
40, 10, MN201, 6, 42783, 5.7, 8.1, 14.31, 8.46, -5.85, 0.06, 0, 
40, 10, MN202, 7, 17504, 5.7, 8.1, 12.4, 7.56, -4.84, 0.06, 0, 
40, 10, MN203, 8, 1202, 5.7, 8.1, 17.27, 7.81, -9.46, 0.06, 0, 
40, 10, MN204, 9, 14335, 5.7, 8.1, 13.52, 6.56, -6.96, 0.06, 0, 
40, 10, MN300, 10, 8832, 6.8, 8.7, 18.06, 10.75, -7.31, 0.06, 0, 
